pvc_lemmas,file_path,row,is_phrasal,annotator_agreement_percentage,sents,aligned_idxs,verbs_fixed,sent_string,verb_string
"['get', 'out']",K/KB/KBF.xml,3159,true,1.0,"['and', 'normally', 'somebody', ""'ll"", 'phone', 'him', 'up', 'oh', 'it', ""'ll"", 'be', 'a', 'week', 'before', 'I', 'can', 'get', 'out', '.']","[16, 17]","['get', 'out']",and normally somebody 'll phone him up oh it 'll be a week before I can get out .,get out
"['get', 'off']",H/H7/H7W.xml,2977,true,0.6748,"['I', ""'m"", 'getting', 'off', 'at', 'Ibiza', '.']","[2, 3]","['getting', 'off']",I 'm getting off at Ibiza .,getting off
"['take', 'on']",C/CH/CH3.xml,6706,true,1.0,"['GET', 'HAWAY', ':', 'David', 'Kelly', 'takes', 'on', 'his', 'former', 'club']","[5, 6]","['takes', 'on']",GET HAWAY : David Kelly takes on his former club,takes on
"['have', 'on']",E/EF/EF3.xml,1268,false,1.0,"['After', 'the', 'demise', 'of', 'the', 'League', ',', 'South', 'Africa', 'had', 'on', 'several', 'occasions', 'acknowledged', 'that', 'its', 'obligations', 'under', 'the', 'Mandate', 'continued', ',', 'and', 'asserted', 'that', 'it', 'would', 'conform', 'with', 'these', 'obligations', '.']","[9, 10]","['had', 'on']","After the demise of the League , South Africa had on several occasions acknowledged that its obligations under the Mandate continued , and asserted that it would conform with these obligations .",had on
"['make', 'for']",B/BN/BNB.xml,1035,true,1.0,"['Only', 'at', 'the', 'last', 'minute', ',', 'by', 'forced', 'marches', ',', 'would', 'it', 'suddenly', 'make', 'for', 'the', 'Channel', 'coast', '.']","[13, 14]","['make', 'for']","Only at the last minute , by forced marches , would it suddenly make for the Channel coast .",make for
"['get', 'through']",K/KD/KDW.xml,5116,true,0.6767,"['No', 'you', 'do', ""n't"", 'push', 'him', 'you', 'just', 'follow', 'along', 'with', 'him', 'cos', 'he', 'disappears', 'when', 'he', 'gets', 'through', '.']","[17, 18]","['gets', 'through']",No you do n't push him you just follow along with him cos he disappears when he gets through .,gets through
"['give', 'in']",B/B3/B3D.xml,1652,false,0.7014,"['Instruction', 'was', 'more', 'likely', 'to', 'be', 'given', 'in', 'units', 'where', 'there', 'was', 'also', 'a', 'high', 'level', 'of', 'publicity', 'generating', 'activity', '.']","[6, 7]","['given', 'in']",Instruction was more likely to be given in units where there was also a high level of publicity generating activity .,given in
"['get', 'on']",K/KD/KD1.xml,1147,true,1.0,"['Erm', 'yeah', 'you', 'got', 'on', ',', 'on', 'the', 'advert', 'on', 'the', 'television', 'you', ""'ve"", 'got', 'a', 'P', 'C', ',', 'which', 'one', 'is', 'it', '?']","[3, 4]","['got', 'on']","Erm yeah you got on , on the advert on the television you 've got a P C , which one is it ?",got on
"['make', 'for']",A/AN/AND.xml,1661,false,1.0,"['Do', 'you', 'know', 'the', 'cost', 'of', 'the', 'provision', 'that', 'you', 'make', 'for', 'children', 'with', 'special', 'educational', 'needs', ',', 'particularly', 'the', 'employment', 'of', 'specialist', 'teachers', 'and', 'ancillaries', '?']","[10, 11]","['make', 'for']","Do you know the cost of the provision that you make for children with special educational needs , particularly the employment of specialist teachers and ancillaries ?",make for
"['get', 'on']",K/KB/KBH.xml,2715,false,0.6696,"['these', 'are', 'th', 'the', 'ones', 'you', ""'ve"", 'got', 'on', 'the', 'big', 'ones', '.']","[7, 8]","['got', 'on']",these are th the ones you 've got on the big ones .,got on
"['get', 'about']",K/KP/KPU.xml,365,false,1.0,"['We', 'got', 'about', 'a', 'hundred', 'napkins', 'upstairs', '.']","[1, 2]","['got', 'about']",We got about a hundred napkins upstairs .,got about
"['take', 'on']",C/CB/CB4.xml,102,false,1.0,"['So', 'do', ""n't"", 'forget', 'the', 'event', ',', 'souvenir', 'photographs', 'of', 'all', 'runners', 'will', 'be', 'taken', 'on', 'both', 'days', 'and', 'specially', 'designed', 'T-shirts', 'will', 'be', 'on', 'sale', '.']","[14, 15]","['taken', 'on']","So do n't forget the event , souvenir photographs of all runners will be taken on both days and specially designed T-shirts will be on sale .",taken on
"['get', 'through']",F/FM/FM1.xml,240,true,1.0,"['And', 'by', 'vir', 'If', 'they', 'get', 'through', 'as', 'quickly', 'as', 'possible', 'they', 'do', ""n't"", 'need', 'signals', 'anyway', '.']","[5, 6]","['get', 'through']",And by vir If they get through as quickly as possible they do n't need signals anyway .,get through
"['get', 'on', 'with']",K/KL/KLS.xml,193,true,1.0,"['And', 'you', 'know', 'in', 'one', 'week', ',', 'but', 'I', ""'m"", 'quite', 'willing', 'you', 'know', 'just', 'to', 'get', 'on', 'with', 'the', 'handicraft', ',', 'but', 'I', 'just', 'ca', ""n't"", 'be', 'committed', '.']","[16, 17, 18]","['get', 'on', 'with']","And you know in one week , but I 'm quite willing you know just to get on with the handicraft , but I just ca n't be committed .",get on with
"['get', 'behind']",C/CN/CN3.xml,2097,true,0.6738,"['Evelyn', 'asked', 'as', 'he', 'got', 'behind', 'the', 'wheel', '.']","[4, 5]","['got', 'behind']",Evelyn asked as he got behind the wheel .,got behind
"['get', 'out']",F/FP/FPX.xml,2407,false,1.0,"['And', 'maybe', 'we', ""'ll"", 'even', 'get', 'out', 'of', 'here', 'alive', '.']","[5, 6]","['get', 'out']",And maybe we 'll even get out of here alive .,get out
"['give', 'in']",C/CM/CMN.xml,1147,false,1.0,"['And', 'the', 'answer', 'to', 'this', 'may', 'be', 'given', 'in', 'terms', 'of', 'the', 'individual', 'histories', 'of', 'these', 'men', '.']","[7, 8]","['given', 'in']",And the answer to this may be given in terms of the individual histories of these men .,given in
"['get', 'out']",K/KS/KSV.xml,3156,true,0.3534,"['How', 'many', 'of', 'them', 'did', 'they', 'get', 'out', ',', 'done', '?']","[6, 7]","['get', 'out']","How many of them did they get out , done ?",get out
"['take', 'on']",K/KS/KS1.xml,131,true,0.6667,"['Yes', ',', 'the', 'implications', 'are', 'very', 'heavy', ',', 'I', 'had', 'not', 'realised', 'what', 'you', ""'d"", 'just', 'said', ',', 'and', 'we', 'should', 'refer', 'that', 'to', 'Amanda', 'and', 'indeed', 'take', 'all', 'take', 'it', 'on', 'board', ',', 'otherwise', 'we', ""'ll"", 'be', 'taking', 'on', 'the', 'world', '.']","[38, 39]","['taking', 'on']","Yes , the implications are very heavy , I had not realised what you 'd just said , and we should refer that to Amanda and indeed take all take it on board , otherwise we 'll be taking on the world .",taking on
"['get', 'out']",B/BP/BPG.xml,808,true,1.0,"['You', 'will', 'not', 'be', 'able', 'to', 'wait', 'to', 'get', 'out', 'each', 'day', '.']","[8, 9]","['get', 'out']",You will not be able to wait to get out each day .,get out
"['make', 'over']",B/B2/B2P.xml,267,true,1.0,"['Here', 'there', 'are', 'no', 'words', 'which', 'could', 'be', 'said', 'to', 'amount', 'to', 'a', 'request', 'for', 'property', 'to', 'be', 'made', 'over', 'to', 'Titius', '.']","[18, 19]","['made', 'over']",Here there are no words which could be said to amount to a request for property to be made over to Titius .,made over
"['take', 'on']",C/CB/CBG.xml,5789,true,1.0,"['At', 'the', 'Goldstone', 'I', 'bet', 'he', ""'ll"", 'go', 'past', 'three', 'or', 'four', 'players', ',', 'and', 'then', 'lose', 'the', 'ball', 'taking', 'on', 'a', 'fifth', 'instead', 'of', 'putting', 'our', 'strikers', 'in', '.']","[19, 20]","['taking', 'on']","At the Goldstone I bet he 'll go past three or four players , and then lose the ball taking on a fifth instead of putting our strikers in .",taking on
"['take', 'on']",J/J2/J2P.xml,262,true,1.0,"['The', 'deal', 'was', 'made', 'possible', 'by', 'some', 'countries', ',', 'notably', 'Germany', ',', 'Denmark', 'and', 'the', 'Netherlands', ',', 'taking', 'on', 'larger', 'carbon', 'cuts', 'than', 'others', '.']","[17, 18]","['taking', 'on']","The deal was made possible by some countries , notably Germany , Denmark and the Netherlands , taking on larger carbon cuts than others .",taking on
"['have', 'on']",K/KC/KCS.xml,1097,false,1.0,"['but', 'you', 'know', 'that', 'one', 'what', 'Pauline', 'has', 'on', 'her', 'bed', 'when', 'we', 'go', ',', 'that', ""'s"", 'only', 'thin']","[7, 8]","['has', 'on']","but you know that one what Pauline has on her bed when we go , that 's only thin",has on
"['give', 'in']",A/AB/ABP.xml,1225,false,1.0,"['It', 'can', 'not', 'be', 'given', 'in', 'consideration', 'of', 'any', 'sum', 'under', '.']","[4, 5]","['given', 'in']",It can not be given in consideration of any sum under .,given in
"['get', 'out']",K/KC/KCH.xml,4814,true,0.6767,"['I', ""'m"", 'going', 'to', 'get', 'out', 'in', 'three', '.']","[4, 5]","['get', 'out']",I 'm going to get out in three .,get out
"['make', 'for']",C/CS/CST.xml,78,false,1.0,"['Perez', 'says', 'he', 'is', 'well', 'aware', 'that', 'expert', 'systems', 'have', ""n't"", 'lived', 'up', 'to', 'the', 'promises', 'and', 'claims', 'that', 'were', 'being', 'made', 'for', 'the', 'technology', 'three', 'or', 'four', 'years', 'ago', ',', 'but', 'claims', 'Neuron', 'Data', 'was', 'well', 'aware', 'of', 'its', 'limitations', 'at', 'the', 'time', 'and', 'was', 'already', 'busy', 'putting', 'Open', 'Interface', 'together', '.']","[21, 22]","['made', 'for']","Perez says he is well aware that expert systems have n't lived up to the promises and claims that were being made for the technology three or four years ago , but claims Neuron Data was well aware of its limitations at the time and was already busy putting Open Interface together .",made for
"['get', 'about']",A/A6/A68.xml,1123,true,1.0,"['The', 'story', 'got', 'about', 'over', 'the', 'years', 'that', 'his', 'lectures', 'were', 'very', 'obscure', '.']","[2, 3]","['got', 'about']",The story got about over the years that his lectures were very obscure .,got about
"['take', 'on']",E/EF/EF5.xml,666,true,1.0,"['A', 'Britain', 'where', 'freedom', 'was', 'extended', 'and', 'where', 'people', 'took', 'on', 'more', 'responsibility', 'for', 'running', 'their', 'own', 'lives', '.']","[9, 10]","['took', 'on']",A Britain where freedom was extended and where people took on more responsibility for running their own lives .,took on
"['get', 'through']",K/KC/KCD.xml,1488,true,1.0,"['I', 'would', ""n't"", 'think', 'so', ',', 'I', 'ca', ""n't"", 'think', 'you', ""'ll"", 'get', 'through', 'ten', 'cartridges', 'myself', ',', 'that', 'seems', 'rather', 'excessive', '.']","[12, 13]","['get', 'through']","I would n't think so , I ca n't think you 'll get through ten cartridges myself , that seems rather excessive .",get through
"['get', 'off']",C/CB/CBG.xml,12094,true,1.0,"['It', ""'s"", 'incredible', ',', 'I', 'always', 'seem', 'to', 'get', 'off', 'to', 'these', 'sort', 'of', 'starts', '.']","[8, 9]","['get', 'off']","It 's incredible , I always seem to get off to these sort of starts .",get off
"['get', 'on']",F/FU/FUL.xml,2077,true,0.6905,"['get', 'on', 'their', 'knees']","[0, 1]","['get', 'on']",get on their knees,get on
"['take', 'on']",J/J3/J3P.xml,4,true,1.0,"['I', 'do', 'trust', 'we', 'take', 'on', 'this', 'issue', 'which', 'is', 'opening']","[4, 5]","['take', 'on']",I do trust we take on this issue which is opening,take on
"['get', 'out']",F/FS/FSE.xml,3286,true,0.675,"['I', 'do', ""n't"", 'propose', 'to', 'spend', 'all', 'night', 'on', 'this', ',', 'so', 'if', 'you', 'ca', ""n't"", 'behave', ',', 'you', 'can', 'get', 'out', '.']","[20, 21]","['get', 'out']","I do n't propose to spend all night on this , so if you ca n't behave , you can get out .",get out
"['get', 'down', 'to']",C/CC/CCK.xml,1081,true,1.0,"['Despite', 'its', 'boulevards', 'in', 'the', 'north', ',', 'the', 'city', 'was', 'never', 'as', 'monotonous', 'as', 'the', 'centre', 'of', 'Paris', 'after', 'Baron', 'Haussmann', 'had', 'really', 'got', 'down', 'to', 'work', 'on', 'it', 'in', 'the', '.']","[23, 24, 25]","['got', 'down', 'to']","Despite its boulevards in the north , the city was never as monotonous as the centre of Paris after Baron Haussmann had really got down to work on it in the .",got down to
"['take', 'on']",B/BN/BN8.xml,42,true,1.0,"['Beside', 'this', ',', 'the', 'very', 'persistence', 'of', 'the', 'term', 'is', 'itself', 'worthy', 'of', 'interest', 'and', 'on', 'academic', ',', 'moral', 'and', 'political', 'grounds', 'any', 'resolution', 'of', 'the', 'uncertainty', 'that', 'surrounds', 'the', 'value', 'of', 'the', 'concept', 'of', 'the', 'inner', 'city', 'must', 'surely', 'start', 'by', 'taking', 'on', 'this', 'vocabulary', 'for', 'what', 'it', 'is', '.']","[42, 43]","['taking', 'on']","Beside this , the very persistence of the term is itself worthy of interest and on academic , moral and political grounds any resolution of the uncertainty that surrounds the value of the concept of the inner city must surely start by taking on this vocabulary for what it is .",taking on
"['have', 'on']",H/HL/HLS.xml,534,false,1.0,"['Gen.', 'Humberto', 'Garcete', ',', 'C.-in-C.', 'of', 'the', 'Army', ',', 'had', 'on', 'Oct.', 'requested', 'indefinite', 'leave', 'of', 'absence', 'so', 'that', 'he', 'could', 'face', 'charges', '""', 'on', 'a', 'equal', 'footing', 'with', 'any', 'citizen', '""', '.']","[9, 10]","['had', 'on']","Gen. Humberto Garcete , C.-in-C. of the Army , had on Oct. requested indefinite leave of absence so that he could face charges "" on a equal footing with any citizen "" .",had on
"['get', 'about']",K/KD/KD8.xml,5298,false,1.0,"['And', 'you', ""'re"", 'not', 'supposed', 'to', 'have', 'more', 'than', 'thirty', 'even', 'though', 'Mike', ""'s"", 'got', 'about', 'a', 'hundred', 'and', 'three', '.']","[14, 15]","['got', 'about']",And you 're not supposed to have more than thirty even though Mike 's got about a hundred and three .,got about
"['get', 'over']",K/KD/KD8.xml,5297,false,1.0,"['Er', 'yeah', 'I', ""'ve"", 'already', 'got', 'over', 'thirty', 'hours', 'credit', '.']","[5, 6]","['got', 'over']",Er yeah I 've already got over thirty hours credit .,got over
"['give', 'in']",B/BP/BP8.xml,442,true,1.0,"['Six', 'hotels', 'later', 'she', 'gives', 'in', '.']","[4, 5]","['gives', 'in']",Six hotels later she gives in .,gives in
"['get', 'down', 'to']",A/AS/ASN.xml,2352,true,0.6462,"['He', 'reckoned', 'he', 'had', 'enough', 'time', 'to', 'see', 'Maidstone', ',', 'then', 'get', 'down', 'to', 'the', 'pensione', 'and', 'change', 'before', 'making', 'his', 'way', 'back', 'up', 'to', 'the', 'Vomero', 'again', '.']","[11, 12, 13]","['get', 'down', 'to']","He reckoned he had enough time to see Maidstone , then get down to the pensione and change before making his way back up to the Vomero again .",get down to
"['get', 'out']",K/KB/KB7.xml,7073,true,0.6786,"[',', 'so', 'I', 'put', 'her', 'out', 'in', 'the', 'end', 'it', 'erm', 'it', 'was', 'surprising', 'everybody', 'knew', 'what', 'was', 'going', 'to', 'happen', 'they', 'knew', 'what', 'I', 'was', 'going', 'to', 'do', 'right', 'when', 'I', 'come', 'back', 'in', 'after', 'swi', 'place', 'was', 'empty', 'they', ""'d"", 'got', 'out', 'that', 'door', 'before', 'I', ""'d"", 'got', 'her', 'out', 'the', 'door', 'but', 'erm', 'no', 'it', ""'s"", 'it', ""'s"", 'very', 'insulting', '.']","[42, 43]","['got', 'out']",", so I put her out in the end it erm it was surprising everybody knew what was going to happen they knew what I was going to do right when I come back in after swi place was empty they 'd got out that door before I 'd got her out the door but erm no it 's it 's very insulting .",got out
"['get', 'out']",H/HG/HGD.xml,1429,false,1.0,"['If', 'you', 'could', 'tell', 'me', 'what', 'I', ""'m"", 'getting', 'out', 'of', 'this', 'turmoil', 'I', 'would', 'be', 'pleased', 'to', 'hear', 'it', '.']","[8, 9]","['getting', 'out']",If you could tell me what I 'm getting out of this turmoil I would be pleased to hear it .,getting out
"['get', 'on']",H/HU/HUA.xml,1053,false,1.0,"['Karen', 'shouted', 'anxiously', ',', 'You', 'two', 'better', 'get', 'on', 'deck', ',', 'I', ""'ve"", 'got', 'the', 'liferaft', 'loose', '.']","[7, 8]","['get', 'on']","Karen shouted anxiously , You two better get on deck , I 've got the liferaft loose .",get on
"['get', 'on']",C/C8/C8E.xml,804,true,1.0,"['This', 'stuff', 'was', 'really', 'getting', 'on', 'my', 'nerves', '.']","[4, 5]","['getting', 'on']",This stuff was really getting on my nerves .,getting on
"['get', 'on']",H/HG/HGF.xml,562,true,0.6767,"['When', 'she', 'got', 'on', 'her', 'bike', ',', 'she', 'was', 'a', 'highwaywoman', 'on', 'a', 'ramshackle', 'steed', '.']","[2, 3]","['got', 'on']","When she got on her bike , she was a highwaywoman on a ramshackle steed .",got on
